timestamp,packet_size,src_ip,dst_ip,protocol,src_port,dst_port,time_sec,packets_per_sec
1721900000.255704,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.269407,653,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.297479,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.353879,308,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.377307,500,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.377308,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.379307,2962,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.382361,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.382362,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.385356,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.388264,1436,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.42204,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.431747,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.435654,503,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.459844,301,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.478872,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.493473,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.53192,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.545905,642,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.583885,1708,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.596732,295,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.616161,534,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.654175,248,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.677251,649,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.694972,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.708466,245,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.721016,263,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.783044,368,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.799345,466,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.80413,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900000,44
1721900000.914352,843,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.919412,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.92865,1269,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.972716,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900000.990993,503,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900000,44
1721900001.001271,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.054102,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.072202,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.087425,1048,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.110545,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.125467,800,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.250856,217,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.258245,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.259326,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.263784,1333,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.298713,302,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.332067,304,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.342747,510,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.377906,236,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.377907,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.388876,704,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.41612,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.42973,498,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.467914,261,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.479421,454,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.499613,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.546872,1310,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.559991,491,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.589417,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.600334,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.611636,440,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.624869,273,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.63943,1210,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.649908,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.678883,267,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.692677,314,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.703842,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.715044,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.756401,249,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.76992,493,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.787781,1319,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.79883,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.809789,504,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.833656,293,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.845602,390,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.878695,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.890233,1580,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.902143,273,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.913704,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.96227,340,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900001.973656,496,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900001,46
1721900002.011534,273,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.011534,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.023456,387,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.046544,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.057652,612,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.087682,292,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.098205,456,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.129205,269,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.167137,1271,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.18005,480,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.208948,332,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.222681,642,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.246316,246,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.261876,1302,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.293149,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.305815,527,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.336619,281,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.406183,227,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.414666,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.426837,114,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.44021,625,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.481251,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.491705,991,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.542464,253,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.551753,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900002,48
1721900002.553059,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900002,48
1721900002.55677,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900002,48
1721900002.563449,1015,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.586734,855,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.599719,511,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.630177,155,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.645715,652,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.697503,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.697505,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900002,48
1721900002.722339,506,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.735888,434,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.754668,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.800041,225,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.818075,468,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.839098,1777,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.850577,692,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.875359,258,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.886543,257,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.901146,268,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.917799,300,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.934924,1370,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.947565,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900002.958882,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900002,48
1721900003.002324,239,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.013935,508,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.041401,1678,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.062248,694,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.084321,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.101699,242,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.114484,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.126158,251,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.14566,1677,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.166751,297,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.187334,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.277372,248,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.277374,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.288075,1363,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.300067,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.397909,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.418294,1157,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.418296,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900003,32
1721900003.434629,1015,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.535593,293,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.580738,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.61643,1299,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.683848,1060,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.683851,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900003,32
1721900003.698362,967,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.70898,294,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.870929,239,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.872066,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.873653,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.890316,575,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.890317,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900003.917572,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900003,32
1721900004.199119,659,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.199121,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.199677,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.210211,584,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.217227,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.220995,1163,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.249236,215,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.261264,249,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.272267,1509,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.29537,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.306804,428,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.339314,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.350456,411,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.37448,291,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.418712,853,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.430522,498,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.468053,181,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.480091,1072,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.504636,280,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.518086,197,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.529845,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.543338,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.565694,216,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.577591,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.592292,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.624852,4170,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.627349,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.630029,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.63441,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.637393,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.640659,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.645427,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900004,54
1721900004.645428,570,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.669176,1560,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.680753,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.695154,425,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.716236,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.728046,187,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.740275,274,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.751675,305,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.777934,2012,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.78942,291,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.803183,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.837959,387,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.853822,489,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.888877,261,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.888878,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.900361,1216,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.922265,277,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.933269,603,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.946886,261,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.959196,262,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.975464,568,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900004.995086,252,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900004,54
1721900005.012712,261,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.046805,2472,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.066951,499,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.087954,390,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.113119,756,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.162357,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.163213,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900005,49
1721900005.175006,1235,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.191205,285,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.206426,821,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.231235,254,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.257742,331,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.295077,508,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.348274,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900005,49
1721900005.348276,1514,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.361751,524,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.378402,757,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.390411,270,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.401603,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900005,49
1721900005.401605,1279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.423648,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.457578,653,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.472454,500,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.501971,315,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.516684,267,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.516686,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900005,49
1721900005.531823,1350,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.546408,246,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.563333,638,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.592311,279,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.603886,525,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.627393,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.672346,3057,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.686875,824,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.711312,278,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.724177,784,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.755303,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.766496,2627,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.781524,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.795904,262,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.839173,600,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.85038,506,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.887187,333,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.887188,2962,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.910814,435,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.923717,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.937978,850,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.962099,286,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900005.974124,815,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900005,49
1721900006.009528,273,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.050166,2409,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.063323,510,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.085641,427,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.097128,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.110604,806,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.13259,306,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.147144,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900006,57
1721900006.154834,1356,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.172489,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.18524,482,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.198976,283,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.211,289,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.251931,620,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.262488,501,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.294933,1969,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.306164,252,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.320709,679,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.335852,252,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.350297,1514,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900006,57
1721900006.3503,1124,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.37808,288,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.401862,642,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.414549,276,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.425852,259,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.457707,613,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.469092,282,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.48436,256,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.517385,1979,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.529227,894,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.540899,258,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.557051,605,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.569786,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.589797,272,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.601574,1356,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.618841,275,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.635132,269,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.674225,369,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.689355,468,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.712458,656,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.723465,284,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
1721900006.725587,2962,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900006,57
1721900006.730618,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900006,57
1721900006.734542,4410,10.0.0.1,10.0.0.2,TCP,1935,35012,1721900006,57
1721900006.737555,1379,10.0.0.1,10.0.0.2,RTMPT,1935,35012,1721900006,57
